station_origin,station_destination,flows,population,jobs,distance
Barons Court,Farringdon,17,4052,25592,11258.761200615085
Barons Court,Finchley Central,4,4052,1921,18656.876661992996
Barons Court,Finchley Road,2,4052,3417,11773.281895018861
Barons Court,Finsbury Park,10,4052,6769,13490.22240055082
Barons Court,Fulham Broadway,9,4052,4200,3014.9491335339753
Barons Court,Gants Hill,0,4052,601,25877.33385977109
Barons Court,Gloucester Road,77,4052,5194,2414.919279211179
Barons Court,Golders Green,1,4052,1871,15506.598997247602
Barons Court,Goldhawk Road,5,4052,370,1899.4214211657754
Barons Court,Goodge Street,24,4052,6457,8213.641198885662
Barons Court,Great Portland Street,1,4052,6936,9065.464093010116
Barons Court,Green Park,247,4052,26754,5830.910965751031
Barons Court,Greenford,0,4052,1157,14769.037989967848
Barons Court,Gunnersbury,62,4052,4775,4595.306800585294
Barons Court,Hainault,0,4052,356,31413.058804486645
Barons Court,Hammersmith,143,4052,18250,893.8320859206598
Barons Court,Hampstead,2,4052,2010,13120.873090066221
Barons Court,Harlesden,0,4052,1668,9103.757982973686
Barons Court,Harrow-on-the-Hill,2,4052,3019,19418.03635882271
Barons Court,Hatton Cross,26,4052,1219,17338.8183763438
Barons Court,Heathrow Terminal 4,6,4052,693,19215.151069982574
Barons Court,Heathrow Terminal 5,14,4052,975,22206.847797771294
Barons Court,Heathrow Terminals 2 & 3,28,4052,2406,19751.569322134965
Barons Court,Hendon Central,4,4052,1878,18155.29544304058
Barons Court,High Barnet,1,4052,953,24909.874154944202
Barons Court,High Street Kensington,5,4052,5427,2805.6581765438614
Barons Court,Highbury & Islington,14,4052,25385,11982.615772714013
Barons Court,Highgate,1,4052,856,14537.299458506266
Barons Court,Hillingdon,0,4052,318,23346.626819968355
Barons Court,Holborn,189,4052,22346,7981.700328731149
Barons Court,Holland Park,0,4052,2063,4466.037174507606
Barons Court,Holloway Road,8,4052,1696,12050.760571435976
Barons Court,Hornchurch,0,4052,451,33649.737635585065
Barons Court,Hounslow Central,9,4052,708,13056.261023100593
Barons Court,Hounslow East,8,4052,843,12310.576639679673
Barons Court,Hounslow West,4,4052,401,14535.344715096962
Barons Court,Hyde Park Corner,56,4052,2410,5051.0216654842125
Barons Court,Ickenham,0,4052,282,22222.18962476546
Barons Court,Kennington,1,4052,1161,9453.847622675365
Barons Court,Kentish Town,5,4052,3404,11188.957542247761
Barons Court,Kew Gardens,10,4052,792,6375.587719533284
Barons Court,Kilburn,0,4052,1953,13195.37303450208
Barons Court,Kilburn Park,0,4052,823,8987.193036096987
Barons Court,King's Cross St. Pancras,135,4052,33330,9400.76276305734
Barons Court,Kingsbury,1,4052,1018,21682.06085613335
Barons Court,Knightsbridge,69,4052,6821,4467.068077184242
Barons Court,Ladbroke Grove,9,4052,2131,4078.4164091774373
Barons Court,Lambeth North,5,4052,1319,8267.338162242999
Barons Court,Latimer Road,3,4052,1109,3418.8358743378644
Barons Court,Leicester Square,82,4052,8847,6983.228458326043
Barons Court,Leyton,0,4052,1447,19907.910430079774
Barons Court,Leytonstone,1,4052,1844,21571.753990371257
Barons Court,Liverpool Street,100,4052,61122,11078.106233674469
Barons Court,London Bridge,64,4052,29930,9448.425120687069
Barons Court,Loughton,0,4052,655,30426.764009209128
Barons Court,Maida Vale,0,4052,949,8135.4115131693015
Barons Court,Manor House,3,4052,1311,14606.336027771227
Barons Court,Mansion House,78,4052,7815,9727.575410851385
Barons Court,Marble Arch,1,4052,6145,6481.378448640153
Barons Court,Marylebone,5,4052,4250,7806.687623125393
Barons Court,Mile End,3,4052,3759,14988.338607162437
Barons Court,Mill Hill East,0,4052,681,20179.07910454361
Barons Court,Moorgate,14,4052,24574,11013.433011354708
Barons Court,Morden,0,4052,1447,19199.569455200603
Barons Court,Mornington Crescent,9,4052,2927,9320.781686662836
Barons Court,Neasden,0,4052,732,16412.12335988684
Barons Court,Newbury Park,0,4052,559,28235.090980675086
Barons Court,North Acton,7,4052,3168,8488.424305314242
Barons Court,North Ealing,3,4052,332,7221.562309292034
Barons Court,North Greenwich,4,4052,6276,16957.418147191776
Barons Court,Northfields,28,4052,864,7851.415530731099
Barons Court,Northolt,0,4052,663,16587.504250315033
Barons Court,Northwick Park,6,4052,1713,20721.168216247384
Barons Court,Notting Hill Gate,6,4052,5490,3766.3037115380057
Barons Court,Oakwood,1,4052,423,24563.294857134355
Barons Court,Old Street,57,4052,15897,11866.952730099696
Barons Court,Osterley,11,4052,521,11343.081967236332
Barons Court,Oval,2,4052,2544,10369.005307013882
Barons Court,Oxford Circus,71,4052,44368,6841.477441008537
Barons Court,Paddington,26,4052,20198,6415.173003393684
Barons Court,Park Royal,50,4052,1552,8321.220759920454
Barons Court,Parsons Green,10,4052,2711,3717.2874649620817
Barons Court,Perivale,1,4052,532,13172.602868783517
Barons Court,Piccadilly Circus,173,4052,13641,6608.537052556228
Barons Court,Pimlico,12,4052,5585,6905.1122943846985
Barons Court,Plaistow,0,4052,1049,18764.121718653652
Barons Court,Preston Road,0,4052,411,20185.024463845475
Barons Court,Putney Bridge,1,4052,2494,4711.749814278603
Barons Court,Queen's Park,0,4052,2167,9797.023986989097
Barons Court,Queensbury,0,4052,439,22928.056090497004
Barons Court,Ravenscourt Park,36,4052,1895,1733.9350041750872
Barons Court,Rayners Lane,0,4052,426,16812.055232058414
Barons Court,Redbridge,0,4052,198,24419.590098144065
Barons Court,Regent's Park,21,4052,3364,7819.52806903362
Barons Court,Richmond,111,4052,5397,8543.75098361292
Barons Court,Rickmansworth,0,4052,937,32276.25653900947
Barons Court,Royal Oak,3,4052,856,5853.760582653436
Barons Court,Ruislip,0,4052,257,20436.5346424198
Barons Court,Ruislip Manor,0,4052,408,19757.648662181182
Barons Court,Russell Square,66,4052,5172,8688.134643946047
Barons Court,Seven Sisters,7,4052,10191,16896.11079057963
Barons Court,Shepherd's Bush Market,2,4052,416,2338.710843653234
Barons Court,Sloane Square,33,4052,8229,4339.475130252583
Barons Court,Snaresbrook,1,4052,512,23229.904607878205
Barons Court,South Ealing,11,4052,670,7398.470240054261
Barons Court,South Harrow,6,4052,387,15006.498525922914
Barons Court,South Kensington,176,4052,15325,3166.2527586511483
Barons Court,South Woodford,0,4052,766,24545.725343946226
Barons Court,Southfields,1,4052,1351,7401.203499539653
Barons Court,Southgate,1,4052,874,22697.650003018163
Barons Court,Southwark,35,4052,10326,8350.076035584567
Barons Court,St. James's Park,48,4052,13339,6282.539739800351
Barons Court,St. John's Wood,6,4052,3982,10377.574740632437
Barons Court,St. Paul's,36,4052,13446,9642.335238039857
Barons Court,Stamford Brook,10,4052,784,2443.224558344769
Barons Court,Stanmore,1,4052,983,26041.0329099398
Barons Court,Stepney Green,2,4052,1879,13959.066229891689
Barons Court,Stockwell,4,4052,1623,9237.296257201688
Barons Court,Stratford,17,4052,55954,17776.56750415547
Barons Court,Sudbury Hill,7,4052,277,13521.032866888776
Barons Court,Sudbury Town,5,4052,218,11903.97625159434
Barons Court,Swiss Cottage,3,4052,2598,11347.51503343745
Barons Court,Temple,42,4052,6780,8315.27031532473
Barons Court,Tooting Bec,0,4052,1239,14232.473882516959
Barons Court,Tooting Broadway,1,4052,4506,15307.435324862377
Barons Court,Tottenham Court Road,23,4052,19126,7569.168828889153
Barons Court,Tottenham Hale,5,4052,3239,18049.649958458867
Barons Court,Totteridge & Whetstone,0,4052,287,22317.243653797148
Barons Court,Tower Hill,37,4052,8286,11076.333993179458
Barons Court,Tufnell Park,3,4052,557,11953.558550404518
Barons Court,Turnham Green,24,4052,1515,3047.988802669634
Barons Court,Turnpike Lane,1,4052,992,16927.99538621997
Barons Court,Upminster,0,4052,1132,36187.44974958328
Barons Court,Upminster Bridge,0,4052,568,34876.6671158015
Barons Court,Upney,0,4052,485,25175.03659724846
Barons Court,Upton Park,0,4052,1642,20085.20036208554
Barons Court,Uxbridge,28,4052,4316,25491.021947340836
Barons Court,Vauxhall,27,4052,16242,7730.440547692326
Barons Court,Victoria,43,4052,33251,5505.234143481302
Barons Court,Walthamstow Central,2,4052,5271,21022.91943304236
Barons Court,Wanstead,0,4052,419,23239.204541769963
Barons Court,Warren Street,40,4052,17309,7991.191887421578
Barons Court,Warwick Avenue,0,4052,1174,7347.798943218071
Barons Court,Waterloo,23,4052,23466,7693.649106067968
Barons Court,Watford,0,4052,961,33844.06625407982
Barons Court,Wembley Park,1,4052,5759,18765.289298082622
Barons Court,West Acton,0,4052,488,9479.353104933916
Barons Court,West Brompton,5,4052,5859,2072.1872571253075
Barons Court,West Finchley,0,4052,91,19893.66761015009
Barons Court,West Ham,0,4052,5487,17834.28622509507
Barons Court,West Hampstead,3,4052,5856,12179.751427235258
Barons Court,West Harrow,0,4052,122,18176.16766846893
Barons Court,West Kensington,1,4052,1345,563.6761451115776
Barons Court,Westbourne Park,2,4052,1347,4884.356336610234
Barons Court,Westminster,32,4052,15466,6843.289079707078
Barons Court,Whitechapel,19,4052,17633,12878.902046397168
Barons Court,Willesden Green,0,4052,830,14380.430964339112
Barons Court,Willesden Junction,0,4052,4165,7956.552291759956
Barons Court,Wimbledon,26,4052,6295,10416.765534111257
Barons Court,Wimbledon Park,0,4052,596,8760.853269522144
Barons Court,Wood Green,3,4052,2146,17858.821011623135
Barons Court,Wood Lane,16,4052,1578,2864.9737988976963
Barons Court,Woodford,0,4052,706,26257.680259959256
Barons Court,Woodside Park,2,4052,745,20840.141957046373
Battersea Park,Brockley,0,0,468,13201.698809002897
Battersea Park,Canada Water,0,0,20443,10440.366798200554
Battersea Park,Clapham High Street,0,0,1296,1790.4595914533502
Battersea Park,Dalston Junction,0,0,1289,17192.960480186863
Battersea Park,Denmark Hill,0,0,2612,5032.44470399656
Battersea Park,Forest Hill,0,0,608,16194.083957330822
Battersea Park,Hackney Central,0,0,2440,21027.76371147682
Battersea Park,Haggerston,0,0,1184,16384.952184870894
Battersea Park,Homerton,0,0,1998,21110.01131634062
Battersea Park,Honor Oak Park,0,0,341,14936.019983341583
Battersea Park,Hoxton,0,0,2181,15550.373546908075
Battersea Park,New Cross,0,0,1027,12207.848088320707
Battersea Park,New Cross Gate,0,0,1340,11972.619152117826
Battersea Park,Peckham Rye,0,0,1070,6368.0313149228095
Battersea Park,Queens Road Peckham,0,0,747,7498.592193006141
Battersea Park,Rotherhithe,0,0,321,10875.621279688183
Battersea Park,Shadwell,0,0,7447,12184.95583544288
Battersea Park,Shoreditch High Street,0,0,7558,14475.12114877392
Battersea Park,Surrey Quays,0,0,1005,9890.850567241
Battersea Park,Sydenham,0,0,515,17609.18894848421
Battersea Park,Wandsworth Road,0,0,498,1168.4892614627925
Battersea Park,Wapping,0,0,1066,11326.17764163297
Battersea Park,Whitechapel,0,0,17633,13279.299701308124
Bayswater,Acton Town,4,1571,2202,9786.88297865904
Bayswater,Aldgate,6,1571,7782,10321.340732022045
Bayswater,Aldgate East,0,1571,7932,10563.387919310788
Bayswater,Alperton,0,1571,741,14759.970922189883
Bayswater,Angel,1,1571,8103,7388.869759057781
Bayswater,Arsenal,1,1571,315,9525.257982592591
Bayswater,Baker Street,47,1571,14973,3722.292695066229
Bayswater,Balham,0,1571,3814,13558.20174401272
Bayswater,Bank and Monument,27,1571,78549,8884.423491644397
Bayswater,Barbican,5,1571,9134,8527.459419626573
Bayswater,Barking,1,1571,7004,22455.561057418592
Bayswater,Barons Court,6,1571,2956,4516.351952637752
Bayswater,Bermondsey,0,1571,3172,11190.899997996856
Bayswater,Bethnal Green,0,1571,4660,12077.12723633013
Bayswater,Blackfriars,39,1571,10849,8125.503914831072
Bayswater,Bond Street,1,1571,20967,4148.559212970175
Bayswater,Boston Manor,1,1571,892,13298.619628612843
Bayswater,Brixton,3,1571,5084,11124.927081609812
Bayswater,Camden Town,6,1571,6348,7772.41423673102
Bayswater,Canada Water,16,1571,20443,12180.416918557146
Bayswater,Canary Wharf,5,1571,58772,14271.845919438532
Bayswater,Canning Town,0,1571,15428,16319.64340238051
Bayswater,Cannon Street,11,1571,4698,9033.94691710537
Bayswater,Canons Park,0,1571,526,20379.378005489118
Bayswater,Chancery Lane,0,1571,15391,6939.747453831635
Bayswater,Charing Cross,3,1571,7016,6238.538292407783
Bayswater,Chiswick Park,5,1571,1517,8514.713736331034
Bayswater,Clapham Common,0,1571,2020,11133.248910461587
Bayswater,Clapham North,0,1571,1238,10490.491419083186
Bayswater,Clapham South,0,1571,1513,12385.56714319641
Bayswater,Colindale,0,1571,2081,18169.231159275987
Bayswater,Covent Garden,5,1571,4355,6406.952557511405
Bayswater,Ealing Broadway,0,1571,4846,10228.062992404204
Bayswater,Ealing Common,0,1571,915,10813.505807796753
Bayswater,Earl's Court,31,1571,6613,3011.5538872756597
Bayswater,East Ham,0,1571,2062,20033.2661303855
Bayswater,East Putney,24,1571,1877,7277.07122646271
Bayswater,Edgware Road,49,1571,6868,2687.4523276016994
Bayswater,Elephant & Castle,1,1571,6427,8917.706783434089
Bayswater,Embankment,41,1571,10220,6578.869112866555
Bayswater,Euston,0,1571,16800,6398.815426558035
Bayswater,Euston Square,0,1571,8093,5169.072358631863
Bayswater,Farringdon,0,1571,25592,8066.54947588496
Bayswater,Finchley Road,1,1571,3417,7256.929942381109
Bayswater,Finsbury Park,1,1571,6769,10298.010675820695
Bayswater,Fulham Broadway,43,1571,4200,4521.7049554475425
Bayswater,Gloucester Road,27,1571,5194,2715.812562317539
Bayswater,Golders Green,0,1571,1871,13368.021334499874
Bayswater,Great Portland Street,0,1571,6936,4549.112140372365
Bayswater,Green Park,6,1571,26754,5297.4715261307865
Bayswater,Gunnersbury,14,1571,4775,9111.658753223046
Bayswater,Hammersmith,19,1571,18250,5410.184038558412
Bayswater,Harlesden,0,1571,1668,7414.999728500395
Bayswater,Harrow & Wealdstone,1,1571,1335,16082.754080425406
Bayswater,Harrow-on-the-Hill,0,1571,3019,18979.30469228724
Bayswater,Hatton Cross,1,1571,1219,21855.170328981556
Bayswater,Heathrow Terminal 4,4,1571,693,23731.50302262033
Bayswater,Heathrow Terminal 5,6,1571,975,26723.19975040905
Bayswater,Heathrow Terminals 2 & 3,19,1571,2406,24267.92127477272
Bayswater,High Street Kensington,45,1571,5427,1710.6937760938906
Bayswater,Highbury & Islington,0,1571,25385,8790.404047983888
Bayswater,Holborn,2,1571,22346,6374.2637414548935
Bayswater,Holloway Road,1,1571,1696,8858.548846705851
Bayswater,Hounslow Central,1,1571,708,17572.61297573835
Bayswater,Hounslow East,0,1571,843,16826.92859231743
Bayswater,Hounslow West,0,1571,401,19051.69666773472
Bayswater,Hyde Park Corner,4,1571,2410,5351.914948590572
Bayswater,Kensal Green,0,1571,472,6665.297695420913
Bayswater,Kenton,0,1571,768,14298.91781598595
Bayswater,Kew Gardens,4,1571,792,10891.939672171036
Bayswater,Kilburn,0,1571,1953,9028.286074365107
Bayswater,Kilburn Park,4,1571,823,4470.841083459234
Bayswater,King's Cross St. Pancras,0,1571,33330,6208.551038327217
Bayswater,Kingsbury,0,1571,1018,17440.075427928325
Bayswater,Knightsbridge,18,1571,6821,4767.961360290601
Bayswater,Ladbroke Grove,3,1571,2131,4611.461736945535
Bayswater,Lambeth North,0,1571,1319,7921.986501130492
Bayswater,Lancaster Gate,0,1571,1820,2246.5207934414493
Bayswater,Latimer Road,0,1571,1109,5271.042271785109
Bayswater,Leicester Square,2,1571,8847,6041.421258429131
Bayswater,Leyton,0,1571,1447,18325.68053648205
Bayswater,Liverpool Street,8,1571,61122,9668.835234424016
Bayswater,London Bridge,9,1571,29930,9103.073459574562
Bayswater,Maida Vale,4,1571,949,3619.0595605315493
Bayswater,Manor House,0,1571,1311,11414.124303041102
Bayswater,Mansion House,18,1571,7815,8785.768210954471
Bayswater,Marble Arch,6,1571,6145,3465.122978201894
Bayswater,Marylebone,13,1571,4250,3290.335670487641
Bayswater,Mile End,0,1571,3759,13636.15854888192
Bayswater,Moorgate,5,1571,24574,9234.747785821684
Bayswater,North Greenwich,2,1571,6276,16101.62921046804
Bayswater,North Harrow,0,1571,190,20958.933414769184
Bayswater,North Wembley,0,1571,365,11976.203414615335
Bayswater,Northfields,1,1571,864,12367.767483368852
Bayswater,Northwick Park,2,1571,1713,17676.172834862566
Bayswater,Northwood,0,1571,1018,26222.00630206928
Bayswater,Northwood Hills,0,1571,488,24635.33741735608
Bayswater,Notting Hill Gate,20,1571,5490,750.0482410997464
Bayswater,Old Street,0,1571,15897,8909.524519347138
Bayswater,Osterley,1,1571,521,15859.433919874085
Bayswater,Oval,0,1571,2544,10023.653645901375
Bayswater,Oxford Circus,8,1571,44368,4702.899778260809
Bayswater,Paddington,87,1571,20198,1898.821050755932
Bayswater,Park Royal,0,1571,1552,12837.572712558209
Bayswater,Parsons Green,16,1571,2711,5224.043286875649
Bayswater,Piccadilly Circus,10,1571,13641,5666.729852659316
Bayswater,Pimlico,4,1571,5585,7206.005577491058
Bayswater,Pinner,0,1571,292,22476.688825660032
Bayswater,Preston Road,0,1571,411,15943.03903564045
Bayswater,Putney Bridge,29,1571,2494,6218.50563619217
Bayswater,Queen's Park,4,1571,2167,5280.672034351345
Bayswater,Queensway,1,1571,1882,1388.3711719797761
Bayswater,Ravenscourt Park,8,1571,1895,6250.286956812839
Bayswater,Rayners Lane,0,1571,426,21328.407184696174
Bayswater,Regent's Park,2,1571,3364,4517.832744701271
Bayswater,Richmond,18,1571,5397,13060.102936250672
Bayswater,Russell Square,2,1571,5172,7079.051743069844
Bayswater,Seven Sisters,0,1571,10191,13703.899065849506
Bayswater,Shepherd's Bush,0,1571,9890,2361.4611253545017
Bayswater,Shepherd's Bush Market,0,1571,416,6351.167302469739
Bayswater,Sloane Square,57,1571,8229,4640.368413358943
Bayswater,South Ealing,1,1571,670,11914.822192692014
Bayswater,South Harrow,0,1571,387,19522.850478560675
Bayswater,South Kensington,92,1571,15325,3467.146041757508
Bayswater,South Kenton,0,1571,261,12911.948584702188
Bayswater,Southfields,6,1571,1351,8907.959321453221
Bayswater,Southgate,0,1571,874,19505.43827828804
Bayswater,Southwark,2,1571,10326,8004.72437447206
Bayswater,St. James's Park,138,1571,13339,6583.43302290671
Bayswater,St. John's Wood,0,1571,3982,5861.222787994685
Bayswater,St. Paul's,7,1571,13446,8034.898650763601
Bayswater,Stamford Brook,2,1571,784,6959.576510982521
Bayswater,Stanmore,0,1571,983,21799.047481734775
Bayswater,Stepney Green,0,1571,1879,12606.886171611171
Bayswater,Stockwell,0,1571,1623,9538.189540308047
